index,potential,temperature,ib0,ib1
index102_44,-142020.23057556152,300.1191902503391,0.5584055741481948,2.2101948729211474
index102_45,-142253.8943786621,304.85924156503967,0.5844420266573191,2.2410984430846876
index102_46,-141982.6167526245,306.6011193858639,0.6139970596128621,2.314216296743548
index102_47,-142054.89950561523,306.56244760651396,0.6024230324788001,2.271343636822058
index102_48,-142166.65882873535,303.97400417173924,0.6135255232254979,2.285725513962361
index102_49,-142094.81205749512,305.2828194337269,0.5735408463287899,2.2927106577882053
index102_5,-141811.08531188965,310.4387185966325,0.609900062875167,2.2499788056719754
index102_50,-142219.39129638672,307.0682968956482,0.648097734651404,2.3914329005143973
index102_51,-141883.5822982788,305.6554799200274,0.6650627701763281,2.387407139812101
index102_52,-142185.44746398926,303.807322540862,0.6065939194778512,2.332853204263918
index102_53,-141964.0874786377,305.166859188154,0.6317219309694541,2.2972362735283087
index102_54,-141880.00971984863,304.2153282772556,0.6265174460082389,2.3354414704665816
index102_55,-141885.76763916016,311.57051410244827,0.6297177878856102,2.3363914610831107
index102_56,-142032.02743530273,303.9141782803126,0.5530356794664778,2.253538764634782
index102_57,-142250.08532714844,306.6445420702263,0.616865734345296,2.328335633274198
index102_58,-141894.73362731934,297.2238841210035,0.5222713604049599,2.222905043968566
index102_59,-142240.69148254395,302.4056437646592,0.6070513469299663,2.299188584420221
index102_6,-141676.025390625,313.4949113168169,0.625907969019298,2.2413429997235665
index102_60,-142109.0503540039,307.28734463105235,0.6421747030415402,2.346286315697317
index102_61,-142023.53384399414,311.4107507610427,0.6844101476690436,2.374915628895272
index102_62,-141821.9267578125,318.78096166048584,0.6286913021898213,2.324878704294268
index102_63,-141841.48030090332,307.72076410912325,0.6811393053672868,2.3720209672434955
index102_64,-141806.74606323242,304.9058589202841,0.673651721480454,2.4275957101146535
index102_65,-142033.3059387207,305.1786695307783,0.6406833735485576,2.3548265502793617
index102_66,-141809.04374694824,307.707244173128,0.6221939367639924,2.3673917003371994
index102_67,-142242.6296081543,300.8101777790493,0.6475837159017858,2.3409220548036473
index102_68,-141980.5131149292,305.2498617183539,0.6004958070719316,2.2914115669776276
index102_69,-142109.65217590332,300.28512275617175,0.5895894132279555,2.2605132947883257
index102_7,-141548.35404205322,301.50425977952057,0.6116878254896433,2.2160422002455644
index102_70,-142130.4990386963,298.80877357935077,0.619508634951037,2.3173619618131553
index102_71,-141988.444480896,303.51773915678666,0.64619276662011,2.3287230434495507
index102_72,-142318.30903625488,305.17891118675306,0.5815442751646815,2.2743404748846143
index102_73,-141932.4772796631,312.24259794139556,0.6728642298154385,2.4164999228266466
index102_74,-141865.05584716797,310.54771155868775,0.6755355587694046,2.3975097151800884
index102_75,-142208.4557800293,305.56120637444025,0.643090785945148,2.3711701002052066
index102_76,-141933.9900970459,313.90110886042186,0.7103847647230157,2.408406682152897
index102_77,-142164.8840484619,311.1706223022794,0.5177248467483127,2.1659955095616374
index102_78,-142050.86157226562,309.4309346342534,0.5673752094243358,2.1947828148438777
index102_79,-142072.84686279297,301.57547907035104,0.46627312773154717,2.0876182378871393
index102_8,-141823.99630737305,302.57556114379486,0.6541430158903249,2.31534915174034
index102_80,-141762.48236083984,306.9261701065614,0.5150883371316785,2.0987708848778284
index102_81,-141980.6766204834,310.7827962812423,0.4698754258857074,2.0637053403309094
index102_82,-142130.2136077881,309.79498500577324,0.5897488771915919,2.211513853680925
index102_83,-142241.99739074707,303.7619984911798,0.5927044898343565,2.232365656261685
index102_84,-141974.09577941895,305.09011973210056,0.6375846573686167,2.3404055549598937
index102_85,-142068.42669677734,313.6707811069445,0.6186729175465828,2.2909488605848893
index102_86,-142003.6746520996,308.1782885412337,0.6366440622768661,2.3798460830537946
index102_87,-142003.11672210693,306.5956078175337,0.6276125720170307,2.3845266607032425
index102_88,-142231.95877075195,305.03215394861996,0.5991705653941333,2.349683293528428
index102_89,-142159.67596435547,307.98878817529413,0.6148684071901981,2.3243171476916493
index102_9,-141742.92184448242,312.08727864204286,0.6028593698482729,2.3871344052761656
index102_90,-142348.8874206543,306.21136221966975,0.6367604348702309,2.3267955422552196
index102_91,-142397.23414611816,307.7167339310041,0.6463042204029062,2.3012409089144725
index102_92,-142192.0324859619,299.0015057671383,0.600095590348013,2.311247681471056
index102_93,-141867.95066070557,319.10683365784956,0.5768434837025784,2.2315109183298496
index102_94,-142243.09356689453,312.82333991674074,0.6511519991562018,2.364490197760299
index102_95,-142337.53088378906,309.2341727258335,0.6303957027182651,2.301905031389472
index102_96,-142048.0391921997,310.90805604761425,0.5950299369495744,2.2614802987908034
index102_97,-142388.61528015137,307.707578258268,0.5706005268753904,2.2646381210925184
index102_98,-142255.26844787598,301.86730803326174,0.6283940067959446,2.358142112107588
index102_99,-141948.48167419434,313.7952273005681,0.6156442031737268,2.3139643417144335
index103_0,-141532.2981414795,310.4325825275096,0.10320706524563256,2.0175732584484396
index103_1,-142007.95915222168,314.2519867275432,0.02703600057902905,1.8860576689024846
index103_10,-142030.2943572998,306.9214208467269,0.07484475628142861,2.0019053979612655
index103_11,-141946.773727417,310.6365333126893,0.016521724127917692,1.9511268709874123
index103_12,-142232.0118408203,308.31824244634726,0.04384359541859628,2.010663126052904
index103_13,-142259.89150238037,304.34357314612794,0.07959713697229026,1.9752131120586944
index103_14,-142251.09104156494,302.1620427937753,0.0780451535867952,2.0606767342569983
index103_15,-142125.68812561035,315.38011422249855,0.07146614285212727,1.9916181058257894
index103_16,-142252.1556777954,301.24394920806094,0.026211217309388746,1.937254467310642
index103_17,-142389.01483917236,297.2941457354678,0.0781409112515048,1.9794892841723075
index103_18,-142219.41119384766,295.93455084552625,0.06176106128651049,1.9396320550646151
index103_19,-142231.96382141113,297.5500865370117,0.07656706234380822,1.955099569421726
index103_2,-141777.20472717285,305.58769775526713,0.06675042021235617,2.0071718154538494
index103_20,-142077.19931030273,306.2610034047436,0.04181831222736487,1.8919067739502458
index103_21,-141964.1792602539,308.845238975225,0.09230208938742235,1.995592035539568
index103_22,-142322.59214782715,306.8474902321538,0.12158019332198594,2.041214161807099
index103_23,-142273.78057861328,308.3489292644615,0.08150083720035417,2.0087529764954324
index103_24,-142221.91136932373,312.5683076482304,0.060438508783769995,1.9617756530422397
index103_25,-142428.5079574585,313.4754149695195,0.08392233068772326,1.9567918537242894
index103_26,-142371.5368270874,304.0968208583048,0.11015696546974901,2.026432256076494
index103_27,-142467.61589050293,302.48089674217033,0.07196349380978662,2.0057029969172544
index103_28,-142261.52485656738,311.8406910681309,0.06589735244133132,1.9803638095955778
index103_29,-142632.48208618164,302.0669167050409,0.07018385461535936,2.0026993641482678
index103_3,-142184.21324157715,311.0344406058556,0.05392315483027171,1.9693899443943161
index103_30,-142519.9711151123,305.7810592959629,0.07376486632169998,2.0001333567492914
index103_31,-142137.01461791992,310.31228538793675,0.06340041934379037,1.9744972645284569
index103_32,-142231.43072509766,305.6977020253627,0.12759749760093891,2.02673467076883
index103_33,-142233.92461395264,301.5913302534672,0.0642908154599437,1.9955082978262757
index103_34,-142392.80474853516,307.6447000641564,0.07777581444087572,2.0091701848157633
index103_35,-142133.333984375,304.8722036736017,0.040149175213577915,1.9742764606307603
index103_36,-142281.10186767578,304.0715046097481,0.10237389648414957,2.0620709989101496
index103_37,-142261.9169769287,306.2694277215972,0.06606863303359539,1.993283090541711
index103_38,-142177.9313774109,305.8516718142483,0.11259740205544921,2.038953710959161
index103_39,-142236.68628692627,307.24849786369765,0.07204137444232295,1.9800985423047779
index103_4,-141859.5799255371,304.29998079015286,0.035625488630722346,1.9897934304956313
index103_40,-142347.3936767578,309.9090584961258,0.04535426605199383,1.9286512218818999
index103_41,-142233.99620056152,305.8874505184354,0.09465712354409406,1.9885534543913859
index103_42,-142198.65783691406,306.9015565308861,0.058185213056715646,1.9517745230973995
index103_43,-142282.19805908203,306.53717191009684,0.038283578737828505,1.9300667930714526
index103_44,-142240.22315979004,305.2275021412979,0.020007359692069737,1.924515046000009
index103_45,-142268.82061767578,309.4080342400866,0.11677422641542612,1.9998397796804785
index103_46,-142608.81537628174,309.14927038609585,0.0710832746301277,1.978105636622494
index103_47,-142236.70050048828,313.09035467830125,0.044684301539158866,1.9688398869179498
index103_48,-142103.15520477295,305.4485911122987,0.03948001291880737,1.9401120409699506
index103_49,-142097.51948547363,309.4024377770372,0.07835717700427935,1.977382009583057
index103_5,-142221.76580810547,305.9319879565642,0.01775563405860464,1.9671202014525315
index103_50,-142469.44860839844,313.7190345718279,0.005400130688370364,1.9190509473746387
index103_51,-142216.32484436035,304.85551071268037,0.08553964575138673,1.9733547208227433
index103_52,-142564.40644836426,302.9520032144749,0.011543195871274281,1.9607136291320288
index103_53,-142157.08332061768,311.474034378535,0.05032144159079255,1.9849617782973832
index103_54,-142418.8324356079,311.89859150584243,0.06271834744772331,1.96431059923815
index103_55,-142510.17783355713,302.223596670375,0.047911543088237085,1.9970519158801223
index103_56,-142366.61387634277,303.02351775745257,0.07076989736331757,2.045789751219586
index103_57,-142006.45527648926,311.9750010450712,0.1123254334150407,2.038130476998498
index103_58,-142506.92405700684,306.13784505887145,0.027200675247999795,1.959304174807781
index103_59,-142513.6643218994,302.16692520165054,0.04520997529865628,1.9461704061733123
index103_6,-141953.44871520996,307.60223553428085,0.042341158204876383,1.9529239354164698
index103_60,-142365.1946105957,305.4936471747116,0.13144346104136156,2.05837896357113
index103_61,-142362.71159362793,306.8045849997407,0.06817710958284079,2.02038327726677
index103_62,-142065.9967880249,310.7666904910385,0.06454285626376344,1.919420805007241
index103_63,-142569.75741577148,306.4837119019881,0.02043117328200783,1.9804996616330897
index103_64,-142486.37084960938,302.1324336464409,0.02683310526738758,1.9533166417663153
index103_65,-142177.5958480835,302.63531757989233,0.05966638775047106,1.9735573563975204
index103_66,-142382.241897583,301.91213264102635,0.09486540322641829,1.9892949978523586
index103_67,-142031.34231567383,307.33346852872984,0.07253692454999161,1.9871579787439564
index103_68,-142436.72815704346,305.74175656393663,0.06448427491351877,1.9840728693635286
index103_69,-142380.66746520996,304.723623939123,0.011979119414812278,1.9159784637746071
index103_7,-141998.0167236328,306.04981952925823,0.05562900111420649,1.9598421241801316
index103_70,-142194.2081298828,316.3378093223171,0.044761692606640535,2.027084708634643
index103_71,-142211.89875793457,305.02798348018075,0.05497845675168889,1.9900229039302268
index103_72,-142522.79809570312,311.5125224164009,0.08527428018112165,1.9843530975253914
index103_73,-142607.71670532227,312.89519717735135,0.03270571166305464,1.9514911344179273
index103_74,-142484.025100708,299.3801912615132,0.043914214808614405,1.9868522226573981
index103_75,-142210.26414489746,311.1819567486572,0.08058261711708481,1.9935559708695814
index103_76,-142393.8998260498,303.20872907893283,0.08019994823567839,2.0184313735078554
index103_77,-142265.144241333,312.18377677395017,0.014235069456761174,1.9411339894518975
index103_78,-142309.02952575684,314.0172377161377,0.04936895184394813,2.005059637169521
index103_79,-142481.91091918945,302.5102241492264,0.09726751668201472,2.1384966384631956
index103_8,-142233.99256896973,311.10415390941864,0.041862514447952526,1.9387096675164228
index103_80,-142588.1125946045,305.693630958202,0.07275776296342507,2.0101960614474685
index103_81,-142390.14741516113,302.8114565311391,0.054317105525495735,1.9752720209814605
index103_82,-142336.68029785156,302.66066586646076,0.0731530983745155,2.0323886862422382
index103_83,-142356.00369262695,306.1543177189349,0.08649664252073452,2.0262745058641
index103_84,-142664.77466583252,302.9830830055295,0.04670350218134928,1.9674940740637967
index103_85,-142583.38061523438,307.77527995552157,0.05902153954487305,1.9875213656226394
index103_86,-142263.12413024902,302.5007129674068,0.08117467681846285,2.0519302018087036
index103_87,-142493.464553833,303.63560694310354,0.0625253176550632,2.0057679588214374
index103_88,-142515.6278076172,310.17254380718674,0.11852016657002751,2.032618714153906
index103_89,-142385.27040100098,309.5955148695539,0.1234061964105917,2.0551194713463565
index103_9,-141925.70767211914,306.8807455455615,0.08533380473155316,1.9787157547824967
index103_90,-142206.33404541016,319.83780977725206,0.149826989347715,2.043059938303536
index103_91,-142378.3844833374,304.771557548331,0.1284426005503605,2.0330857374837614
index103_92,-142303.4407196045,309.89004473252703,0.07954058457656488,2.048031436897945
index103_93,-142234.81782531738,303.7678009613732,0.11458990727971252,2.0281870693294715
index103_94,-142282.95182800293,306.034316466393,0.13326362803536984,2.0758816231638564
index103_95,-142327.78413391113,307.4886540536569,0.1598636994881758,2.037879443910248
index103_96,-142418.79959106445,310.3690024920662,0.1213085810356524,2.0233990321184128
index103_97,-142473.43119049072,307.6602746245847,0.15144725197438624,2.04648641289725
index103_98,-142636.95513153076,305.50117268407774,0.12452529870003293,2.0244290610230586
index103_99,-142256.89939117432,312.51593086854564,0.1378200595894895,2.038998773542147
index104_0,-141324.28914642334,308.35420267006054,-0.3111378749208639,-1.9610934112991631
index104_1,-141697.57551574707,297.7425927824323,-0.265671999454964,-1.9636534772630567
index104_10,-141649.80331420898,304.00374362712625,-0.30302345395492686,-1.8725543528426936
